twit_text,date
검은사막 모바일 꿀잼월급돚거중,오후 11:58 - 2018년 2월 27일
와아ㅏ 검은사막 모바일 해본다ㅏㅏ,오후 11:58 - 2018년 2월 27일
검은사막 모바일. 커마 어려워 (..) ,오후 11:49 - 2018년 2월 27일
ㅋㅋㅋㄱㅋㅋ검은사막 모바일 너무 대단하다...폰 세로로 돌렸더니 자동으로 스샷모드 들어가네 무려 필터까지 씌워줍니다... ,오후 11:48 - 2018년 2월 27일
???????????? @YouTube http://youtu.be/xHQPWeXx43Y?a  검은사막 모바일 최초 티저 영상 (Black Desert Mobile,오후 11:47 - 2018년 2월 27일
검은사막 모바일  다운받아봤다 ,오후 11:43 - 2018년 2월 27일
검은사막 모바일 욀케 재밌어?!! 타격감 미쵸!!,오후 11:37 - 2018년 2월 27일
검은사막모바일깐다!!!!,오후 11:08 - 2018년 2월 27일
검은사막 모바일 진짜 그래픽 이쁘고 잘 만들었는데 PC 향수가 너무 강해서 못하겠음...,오후 10:55 - 2018년 2월 27일
검은사막 모바일 ㄷㄷㄷㄷ 드이ㅓ!!!,오후 10:53 - 2018년 2월 27일
검은사막모바일이 사양이 높구나. 포기했다. 테라M이나 다시 해볼까..,오후 10:53 - 2018년 2월 27일
응 날라감 검은사막 모바일 시밸련들아,오후 10:49 - 2018년 2월 27일
"펄어비스, 검은사막을 모바일로 재해석한 검은사막 모바일 정식 서비스 시작 : http://blueframe.co.kr/bbs/board.php?bo_table=news04&wr_id=534 …",오후 10:48 - 2018년 2월 27일
검은사막 모바일??? 헐 대박 해봐야지,오후 10:45 - 2018년 2월 27일
검은사막 모바일 떴다!,오후 10:45 - 2018년 2월 27일
"[ #게임소식 ] 검은사막 모바일, 커스터마이징 완료! 팔방미인 선발대회 이벤트 참가! http://bbongbbong2.tistory.com/1492 ",오후 10:38 - 2018년 2월 27일
Gostei de um video @YouTube http://youtu.be/7RUNumBiQf8?a [검은사막 모바일] 오픈 첫째날 방송1일차.. Black Desert Mobile open,오후 10:36 - 2018년 2월 27일
외출증을 끊고 밖으로 나온 다랑어가 해야할 일은 바로 오늘 나온 검은사막 모바일 설치다,오후 10:33 - 2018년 2월 27일
검은사막 모바일 밟는다,오후 10:28 - 2018년 2월 27일
검은사막 모바일 깔아보려고했는데 안드로이드에 없음..,오후 10:16 - 2018년 2월 27일
검은사막 모바일 밸런스 PC에서 가져온거면.... 위치를 해야하는디... 난 발키리유저라.... 발키리할것이여,오후 10:10 - 2018년 2월 27일
검은사막 모바일 나온거 실화? 지금봤넼ㅋㅋㅋㅋ 병원 갔다오느라,오후 9:48 - 2018년 2월 27일
검은사막 모바일.... 신청 해놓고도 까먹고 있었음.... 같이 하실 분,오후 9:44 - 2018년 2월 27일
검은사막 모바일 나왔네 북미판 30불 주고 사서 30시간도 안 한 게임인데,오후 9:16 - 2018년 2월 27일
검은사막 모바일이 오픈 했어요 즐겨 보세요 http://blog.naver.com/sasari1008/221218614721 …,오후 9:05 - 2018년 2월 27일
"혹시 탐라분들 중에서검은사막 모바일에 관심있거나, 하실분들은 오픈체팅방 들어와주세요.https://open.kakao.com/o/gNKI0nI ",오후 9:04 - 2018년 2월 27일
검은사막 모바일 출시 이벤트 서버점검 ,오후 8:57 - 2018년 2월 27일
검은사막 모바일 나왓는데 되게 호에에 상태다,오후 8:44 - 2018년 2월 27일
검은사막 모바일 오늘이구나. 일단 받아보긴 했다. 그리고 점검이고,오후 8:44 - 2018년 2월 27일
"ㄷㄱㄷㄱ 검은사막 모바일 ㄷㄱㄷㄱㄷㄱㄱㅅㄱㅅㄱㄱㄷㄱㄷㄱㄷㄱ 하 오래 기다렸는데 점검,,",오후 8:19 - 2018년 2월 27일
여러분 검은사막 모바일 하세요!!!- 펄어비스에 주식투자 한 사람 - ,오후 8:11 - 2018년 2월 27일
검은사막 모바일 오늘 나왔구나,오후 8:11 - 2018년 2월 27일
검은사막 모바일하고 싶은데 듀랑고처럼 대기하긴 싫은데...ㅜㅜ,오후 8:05 - 2018년 2월 27일
[검은사막M] 검은사막 모바일 오픈 가즈아 !!1 1탄 (2018.02.28): http://youtu.be/NnhJmEYhqxs?a  via @YouTube,오후 7:53 - 2018년 2월 27일
머? 검은사막 모바일나왓다고!?,오후 7:48 - 2018년 2월 27일
기대도 안했지만 역시나 구나. #검은사막모바일 ,오후 7:44 - 2018년 2월 27일
검은사막 모바일 과금현황(3) ,오후 7:41 - 2018년 2월 27일
검은사막 모바일 과금현황(2) ,오후 7:41 - 2018년 2월 27일
"검은사막 총괄 대표 ""상식이 통하는 게임을 만들겠다. 유료과금 모델의 밸런스 파괴 절대 없게 하겠다"" 그래서 준비했다 검은사막 모바일의 과금현황(1) ",오후 7:39 - 2018년 2월 27일
I liked a @YouTube video http://youtu.be/a4z1imvHTws?a  [검은사막 모바일] 당신이 진짜로 원하던 커스터마이징 (BDM,오후 7:21 - 2018년 2월 27일
I liked a @YouTube video http://youtu.be/ZIXbNtncAys?a  [검은사막 모바일] 당신이 진짜로 원하던 생활 콘텐츠 (BDM Official,오후 7:21 - 2018년 2월 27일
I liked a @YouTube video http://youtu.be/Cbo4CtiJPK4?a  [검은사막 모바일] 당신이 진짜로 원하던 전투 (BDM Official launch TV,오후 7:20 - 2018년 2월 27일
검은사막모바일 연장 으아아아,오후 7:10 - 2018년 2월 27일
아 존나...나도 검은사막 모바일 하고싶다고....뱅드림때도 점검때문에 바로 삭제했더만....이번엔 기다려보자 싶어서12시까지 기다렸더니 연장이라고?이 ㅆ,오후 7:01 - 2018년 2월 27일
[더코리아뉴스] 배순민 기자 = 28일 펄어비스(대표 정경인)는 월드클래스 MMORPG &lsquo;검은사막 모바일&rsq... http://thekoreanews.com//detail.php?number=46797 …,오후 6:50 - 2018년 2월 27일
검은사막 모바일좀 할려고하니 다운받자마자 12시 까지 점검이더니 이젠 오후3시로 변경이네.!,오후 6:44 - 2018년 2월 27일
[Xinews] 검은사막 모바일 아이폰 다운받기 ,오후 6:40 - 2018년 2월 27일
"검은사막 모바일 하러 갑니다 , ... ",오후 6:39 - 2018년 2월 27일
검은사막 모바일 요약 ,오후 6:32 - 2018년 2월 27일
"'워리어-레인저-발키리' 뭘 골라야하나… '검은사막 모바일', 직업추천http://www.gamechosun.co.kr/webzine/article/view.php?no=146421 …",오후 6:30 - 2018년 2월 27일
검은사막 모바일 깔려고 햇는데 평점이 또. . .요즘 게임들 왜이러지,오후 6:22 - 2018년 2월 27일
검은사막 모바일 인제 나오냐,오후 6:20 - 2018년 2월 27일
검은사막 모바일 첫날 신고식이 호되네요~캐릭터 삭제는 아니라는 발빠른 해명 !.! ,오후 6:19 - 2018년 2월 27일
#검은사막모바일 .. https://progress.ojooo.com/?ref=juanjo05&utm_source=direct&utm_campaign=reflink …,오후 6:11 - 2018년 2월 27일
검은사막 모바일 브랜드 사이트 -  https://www.blackdesertm.com ,오후 6:05 - 2018년 2월 27일
아니 내가 아침부터 검은사막 모바일계속 기다렸는데화면은 검기만 하고점검이나 하고... ,오후 6:03 - 2018년 2월 27일
검은사막 모바일 출시 됐군요. https://itunes.apple.com/app/id1323002999 … 설치용 트윗,오후 6:00 - 2018년 2월 27일
검은사막 모바일 나왔네,오후 5:57 - 2018년 2월 27일
펄어비스 '검은사막 모바일' 출시…사전예약 500만 명 돌파 https://goo.gl/HAhcMm ,오후 5:47 - 2018년 2월 27일
드디어 오픈한 검은사막 모바일 첫날 또 서버 불안정 신고식을 치르고 있습니다 !.! https://fb.me/9sFvOolhL ,오후 5:42 - 2018년 2월 27일
검은사막 모바일 브랜드 사이트 -  https://www.blackdesertm.com/ ,오후 5:41 - 2018년 2월 27일
"펄어비스, ‘검은사막 모바일’ 출시...사전예약 500만 돌파http://m.dt.co.kr/contents.html?article_no=2018022802109931102001 …",오후 5:41 - 2018년 2월 27일
검은사막 모바일이나 해볼까,오후 5:37 - 2018년 2월 27일
"[TIG의 게임 이야기] 검은사막 모바일 “끝내주는 게임, 월드클래스 MMORPG가 목표” http://www.mobiinside.com/kr/2018/02/28/tig-worldclassmmorpg/ … @MOBI INSIDE 님이 공유",오후 5:32 - 2018년 2월 27일
검은사막이라고 검색하면 31번째에 나오는.. #검은사막모바일 이라고 풀네임으로 검색합시다. 앱스토어 검색시스템이 궁금해지는 대목.,오후 5:25 - 2018년 2월 27일
헐머야 검은사막 모바일 나왔네 왜 알림안왔냐,오후 5:20 - 2018년 2월 27일
이시간 포털 검색순위 #서지승#검은사막모바일#엄지영#이시언#오늘날씨#이은재#주광덕#하룻밤만재워줘#신연희#겐세이https://goo.gl/wXM3Tp ,오후 5:20 - 2018년 2월 27일
검은사막 모바일 오픈이네 해봐야지,오후 5:19 - 2018년 2월 27일
오늘 나는 검은 사막 모바일을 설치하기 위해 게임을 2개나 지워야했고 그럼에도 용량이 부족한 핸드폰을 보며 노트8로 갈아탈까 진지하게 고민하기 시작했다,오후 5:18 - 2018년 2월 27일
검은사막 모바일 브랜드 사이트 -  https://www.blackdesertm.com ,오후 5:17 - 2018년 2월 27일
.?? 검은사막 모바일???,오후 5:14 - 2018년 2월 27일
검은사막 모바일 내가 얼마나 기다렸는데 .. 아침부터 점검이라니,오후 5:07 - 2018년 2월 27일
검은사막 모바일 하러간다!,오후 5:07 - 2018년 2월 27일
아 검은사막 모바일열린거구나 전또 피씨라고,오후 5:06 - 2018년 2월 27일
검은사막 모바일로 가즈아!!!근데 바로 점검이야!!! (오열) ,오후 5:05 - 2018년 2월 27일
검은사막 모바일 꿀잼각이다 컴도 꿀잼인데 꿀겜들이네 ,오후 5:03 - 2018년 2월 27일
쓰바 검은사막 모바일 해볼려고 했더니 이건 12시까지 점검이레 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오후 5:01 - 2018년 2월 27일
아 검은사막 모바일 임시점검 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오후 4:57 - 2018년 2월 27일
오늘만을 기다렸다!!검은사막 모바일 Grand Open!! ,오후 4:57 - 2018년 2월 27일
검은사막 모바일하다가 팅겼는데 생성된 캐릭없다고 뜸 ㅋㅋㅋ 나만그런게 아니라 전체적으로 일어난 현상인가봄 ㅋ,오후 4:56 - 2018년 2월 27일
검은사막 모바일 해보고있었는데 캐릭터가 증발했다,오후 4:56 - 2018년 2월 27일
[안내] 서버 불안정 현상 안내http://naver.me/FWC6e0N4 출처 : 검은사막 모바일 공식카페 | 네이버 카페,오후 4:55 - 2018년 2월 27일
오늘 검은사막 모바일 나오는 날이었넹,오후 4:42 - 2018년 2월 27일
검은사막 모바일 ,오후 4:41 - 2018년 2월 27일
검은사막 모바일 다운 완료까지 30분 남았다,오후 4:41 - 2018년 2월 27일
와 검은사막 모바일 과금 왜이래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오후 4:40 - 2018년 2월 27일
이시간 포털 검색순위 #서지승#검은사막#엄지영#검은사막모바일#오늘날씨#주현미#주광덕#이시언#한혜진#이은재https://goo.gl/wXM3Tp ,오후 4:20 - 2018년 2월 27일
"검은사막 모바일, 출시 첫날 이용자 몰려도 서버 ‘안정’ http://dlvr.it/QJ5cHN  #zdk",오후 4:18 - 2018년 2월 27일
검은사막 모바일 플래이!  #PUBG  생방송! #미러티브  https://www.mirrativ.com/live/cNEESfmMu6c …,오후 4:16 - 2018년 2월 27일
검은사막 모바일 디비세션 문제 뭐냐,오후 4:08 - 2018년 2월 27일
검은사막 모바일무슨 폰게임 다운받는데 1시간이나 걸리냐 ,오후 4:06 - 2018년 2월 27일
[카피 검은사막 모바일] 가조쿠 반갑습니다. 검사1등 가즈아: http://youtu.be/YIebGfhMMo0?a  via @YouTube,오후 4:05 - 2018년 2월 27일
뭐? 검은사막 모바일이 현질유도 없는 갓겜이라고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋ 이게 게임이냐 ㅋㅋㅋ ,오후 4:02 - 2018년 2월 27일
검은사막 모바일게임에서 일 냈네 ,오후 3:54 - 2018년 2월 27일
검은사막 모바일 접속되는 사람?,오후 3:36 - 2018년 2월 27일
검은사막 모바일..!서버는 칼페온!!!,오후 3:34 - 2018년 2월 27일
검은사막 모바일이라고 치면 나와요!,오후 3:27 - 2018년 2월 27일
이시간 포털 검색순위 #엄지영#검은사막모바일#서지승#주광덕#검은사막#한혜진#신연희#수성구형제봉#이은재#키스먼저할까요https://goo.gl/wXM3Tp ,오후 3:20 - 2018년 2월 27일
검은사막이라 치면 안 나와서 안나온줄알았는데 검은사막 모바일이라고 쳐야 나오시는 ㄷㄷ,오후 3:14 - 2018년 2월 27일
"사전예약 500만 근접 '검은사막 모바일', 리니지M 도전장 http://aodaisyou1.blog.me/221218364393 ",오후 3:05 - 2018년 2월 27일
여러분~~~~~~저랑같ㅇㅣ 검은사막모바일 합시다ㅏㅏ~~~!!!,오후 2:58 - 2018년 2월 27일
검은사막 모바일 친구생김 - 사막의땅 검은고 ,오후 2:56 - 2018년 2월 27일
동영상을 @YouTube 재생목록 http://youtu.be/ITknKAsu5BE?a  검은사막 모바일 갓겜일까? 사막의땅 검은고에,오후 2:56 - 2018년 2월 27일
이시간 포털 검색순위 #엄지영#검은사막모바일#주광덕#신연희#한혜진#몰디브#선우재덕#하룻밤만재워줘#이은재국회의원#키스먼저할까요https://goo.gl/wXM3Tp ,오후 2:20 - 2018년 2월 27일
검은사막 모바일 나온당!,오후 2:18 - 2018년 2월 27일
이시간 포털 검색순위 #엄지영#검은사막모바일#한혜진#주광덕#전현무#신연희#박재동#선우재덕#검은사막#하룻밤만재워줘https://goo.gl/wXM3Tp ,오후 1:41 - 2018년 2월 27일
"리뷰커뮤니티 HOOGi 오픈! https://goo.gl/769yTa 사전예약 500만 근접 '검은사막 모바일', 리니지M 도전장 #검은사막mhttp://biz.newdaily.co.kr/news/article.html?no=10154332 …",오후 1:22 - 2018년 2월 27일
"리니지M, 검은사막 모바일 출시 소식과 과도한 과금유도 이슈 악재로 작용하나? http://blog.naver.com/yzk12272/221218333683 …",오후 12:55 - 2018년 2월 27일
훟후... 7시까지 버텨서 검은사막 모바일 받아야 함뉘다 ㅋㅋㅋ,오후 12:08 - 2018년 2월 27일
드디어 검은사막 모바일로 겜나온다 ㅜㅜㅜㅜㅜ피시랑 동시에 해야지 흑흑 개강따위 알바아냐 퉷,오전 11:57 - 2018년 2월 27일
오늘 검은사막모바일나오네,오전 11:40 - 2018년 2월 27일
내일 오전에 검은 사막 모바일 정식오픈이자나??,오전 10:16 - 2018년 2월 27일
검은사막 모바일 빨리 나와줘???!,오전 9:46 - 2018년 2월 27일
게임을 하고 있었엉. 오늘 검은사막 모바일 나온다!!!,오전 9:36 - 2018년 2월 27일
검은사막 모바일 내.놔,오전 8:39 - 2018년 2월 27일
김(트)광석 오버워치 노래방_사연라디오_검은사막 모바일: http://youtu.be/O7fh2zkognA?a  (@YouTube),오전 7:51 - 2018년 2월 27일
대박 검은 사막 모바일도 커스텀 가능이네 헐 검은 사막 매번 플레이 해보고싶었는데,오전 7:33 - 2018년 2월 27일
검은사막 모바일 언제 올라와??????,오전 7:02 - 2018년 2월 27일
모바일 검은사막 같이 하실분 구함#검은사막모바일 #검은사막,오전 6:46 - 2018년 2월 27일
[ #Tistory ] 검은사막 모바일의 현재도 진행중인 이벤트들~ http://excitingyong.com/636 ,오전 6:43 - 2018년 2월 27일
"검은사막모바일 두근두근..잠 못 이루는 밤,,이러다 낼아침 7시에 깨꼴락~",오전 6:30 - 2018년 2월 27일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급,오전 6:28 - 2018년 2월 27일
검은 사막 모바일 가즈아,오전 6:25 - 2018년 2월 27일
내일 검은사막 모바일 넘오 기대된다,오전 6:04 - 2018년 2월 27일
현재시각 10:14pm검은사막 모바일출시 기다리는중 ~,오전 5:15 - 2018년 2월 27일
그래도 시그널유저 내일이면 검은사막 모바일 떠서 거기로 갈걸요.....,오전 4:37 - 2018년 2월 27일
검은사막 모바일 나오는거 트루셈??커스터마이징 존내조아하는데심즈도 커마만 5시간하는데검은사막 못하고있던사람이라 존나 기쁘네요,오전 4:10 - 2018년 2월 27일
그러고보니까 내일 검은사막모바일나오자나~~,오전 3:21 - 2018년 2월 27일
내일 검은사막모바일 오픈일이네. 그냥 마법사 해야겠다. 닼벤3 4개월이 최대인데 건사모는 오래 즐기고 싶다.,오전 3:17 - 2018년 2월 27일
@YouTube 동영상 http://youtu.be/cauek9EazmA?a  검은사막 모바일 드디어 오픈!! 테스트때와 달라진 점은?? l,오전 2:15 - 2018년 2월 27일
"Pearl Abyss mobile MMORPG Black Desert Mobile (검은사막 모바일) will release tomorrow in Korea, 28th Feb 2018.Its global version will launch in this year too.#검은사막모바일 #BlackDesert #PearlAbyss #MMORPG #mobilegames #gamnotch",오후 11:39 - 2018년 2월 26일
억 검사모라니 검은사막모바일..,오후 11:17 - 2018년 2월 26일
검은사막 모바일 출시가 내일로 다가옴!#검은사막 #모바일게임,오후 8:33 - 2018년 2월 26일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급,오후 8:28 - 2018년 2월 26일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 3:28 - 2018년 2월 26일
김(트)광석 오버워치 노래방_사연라디오_검은사막 모바일: http://youtu.be/WCzpziMqgcM?a  (@YouTube),오전 7:44 - 2018년 2월 26일
뭔가 광고에 검은사막 모바일이 뜨길래 얼떨결에 사전예약 했는데 재밌는건가,오전 6:47 - 2018년 2월 26일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오전 6:17 - 2018년 2월 26일
검은사막 모바일 광고 너무 웃긴다 ㅋㅋㅋㅋㅋ 커스터마이징 내세워서 원하는 외모 뭐든 만들 수 있다고 하는데 여캐들은 머리색만 다르고 다 똑같이 생김,오전 6:00 - 2018년 2월 26일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오전 4:24 - 2018년 2월 26일
"#검은사막 모바일, 삼성 갤럭시 S9, S9+ 언팩 데모 공개…사전예약 480만 돌파 ! 검사모바일 홍보는 제대로 되었네...28일나올 게임이 기대됨!#펄어비스 #검은사막모바일 @aelfblockchain",오전 3:37 - 2018년 2월 26일
@YouTube 동영상 http://youtu.be/HO3L37eP6i4?a  까칠한 S 게임리뷰 검은사막 모바일,오전 2:57 - 2018년 2월 26일
"[게임 일정] 3월 1주, 기대작 '검은사막모바일' 출격… '넥슨' 사회공헌을 말하다http://www.gamechosun.co.kr/webzine/article/view.php?no=146374 …",오전 1:35 - 2018년 2월 26일
검은사막 모바일 ㅋㅋㅋ커마광고를 그딴식으로 ㅋㅋ,오전 1:34 - 2018년 2월 26일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오후 11:59 - 2018년 2월 25일
"검은사막 모바일, 갤럭시 S9,S9+ 언팩 행사에서 게임 플레이 영상 공개 https://goo.gl/fb/ig5QN2  #모바일게임",오후 10:52 - 2018년 2월 25일
"펄어비스 '검은사막 모바일', 삼성 갤럭시S9 불칸 지원 ",오후 10:31 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오후 10:08 - 2018년 2월 25일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급,오후 9:28 - 2018년 2월 25일
검은사막 모바일이 갓겜이면,오후 9:22 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오후 7:41 - 2018년 2월 25일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 7:28 - 2018년 2월 25일
I liked a @YouTube video http://youtu.be/VgcIQhz4lfA?a  BLACK DESERT MOBILE - 검은사막 모바일 오픈임박 축하 팬아트_위치,오후 7:11 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오후 6:28 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오후 5:23 - 2018년 2월 25일
I liked a @YouTube video http://youtu.be/VgcIQhz4lfA?a  BLACK DESERT MOBILE - 검은사막 모바일 오픈임박 축하 팬아트_위치,오후 4:01 - 2018년 2월 25일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오전 7:28 - 2018년 2월 25일
이렇게 평창이 끝나면.... 수요일에 검은사막 모바일이 오픈한다,오전 3:51 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오전 3:39 - 2018년 2월 25일
검은사막 모바일 너무하고싶어요 이쁜여캐 커스터마이징 못해본게 한세월임,오전 2:47 - 2018년 2월 25일
검은사막 모바일 사전예약 -  https://www.blackdesertm.com ,오전 1:34 - 2018년 2월 25일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 9:58 - 2018년 2월 24일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 6:58 - 2018년 2월 24일
"클라우드 서버 200대 이상, 만반의 준비 갖춘 ‘검은사막 모바일’ http://m.ruliweb.com/news/read/104729 …모바게는 아얘 손 안되는데, 이건 좀 내심 기대가 되긴 함. PC버전 레인저는 안좋아하는데 모바일 버전 레인저는 스킬들이 제법 마음에 듬.",오후 5:10 - 2018년 2월 24일
검은사막모바일이 다음주 수요일에 오픈이네. 위치 키울려고 했는데 자이언트 해야겠다.,오후 12:01 - 2018년 2월 24일
다음에 검은사막 모바일은 좀 과금요소가 많으니... 이건 내 개인적으로 하고... 그 이후에 마비노기m 있거든.... 그것도 거의 8달이상 기다린 작품이여서.....,오전 6:43 - 2018년 2월 24일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급,오전 5:28 - 2018년 2월 24일
검은사막 모바일 28일에 나온대 듀량고 ㅃㅇ,오전 4:01 - 2018년 2월 24일
4일후에는 검은사막 모바일 오픈!!,오전 1:38 - 2018년 2월 24일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 10:28 - 2018년 2월 23일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 5:28 - 2018년 2월 23일
I liked a @YouTube video http://youtu.be/VgcIQhz4lfA?a  BLACK DESERT MOBILE - 검은사막 모바일 오픈임박 축하 팬아트_위치,오후 2:40 - 2018년 2월 23일
"Мне понравилось видео ""BLACK DESERT MOBILE - 검은사막 모바일 오픈임박 축하 팬아트_위치""",오전 11:34 - 2018년 2월 23일
뭐ㅓ뭐야 븨앱볼려다가 검은사막 모바일광고봣느늗데 커마 오지잔아 ㅠㅠ?,오전 10:21 - 2018년 2월 23일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오전 9:58 - 2018년 2월 23일
빨리 검은사막 모바일 나와서 오버히트 똥꼬쇼좀 했으면 좋겠다 무슨 ㅋㅋ 뽑기를 해도 전부쓰레기가 뽑히냐,오전 7:26 - 2018년 2월 23일
검은사막 모바일 재밌어요 꼭 하십쇼(틈새공략),오전 5:58 - 2018년 2월 23일
생각해보니까 검은사막 모바일 28일 어픈이자나 그거나 해봐야지,오전 2:50 - 2018년 2월 23일
[더코리아뉴스] 배순민 기자 = 펄어비스의 &lsquo;검은사막 모바일&rsquo;이 2월28일 정식 출시를 앞두고&nbs... http://thekoreanews.com//detail.php?number=46724 …,오전 2:31 - 2018년 2월 23일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오전 1:58 - 2018년 2월 23일
검은사막 모바일 런칭 전투 오리지널 30: http://youtu.be/UKUcI8GIddQ?a  (@YouTube),오전 1:39 - 2018년 2월 23일
검은사막 모바일 생활컨텐츠 30: http://youtu.be/TBIqDGPA5W4?a  (@YouTube),오전 1:39 - 2018년 2월 23일
검은사막 모바일 커스터마이징 30: http://youtu.be/2QGVcvIm3Hc?a  (@YouTube),오전 1:39 - 2018년 2월 23일
"'모바일 MMORPG' 잇단 흥행에 중견게임사 '신작' 관심집중 출시일 미뤄지며 기대감 상승...검은사막 모바일, 사전예약자 400만 돌파라그나로크M, 3월 출시… '윤아-서강준' 모델 앞세워 마케팅 총력드래곤네스트M, 中 매출 2위...상반기 내 출시",오전 1:10 - 2018년 2월 23일
검은사막 모바일 OPEN EVENT ! https://www.blackdesertm.com/Link/NA0S0GCDJY1O578J …,오후 9:10 - 2018년 2월 22일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급,오후 8:58 - 2018년 2월 22일
"펄어비스 함영철 사업실장은 ""DAU(일일 사용자 수)를 가장 많이 모으는 게임이 목표""라며, ‘끝내주는 게임’, 게임성, 운영 전반적으로 호평을 받고 싶다고 밝혔습니다. <검은사막 모바일>은 28일 오전 7시 정식 론칭합니다.",오후 7:27 - 2018년 2월 22일
"<검은사막 모바일>은 지난 프리미엄 테스트에서 유저 만족도 90% 이상, 론칭 때 재플레이 의사 98.8%에 달하는 등 전반적으로 좋은 평가를 받았습니다. 펄어비스는 론칭까지 테스트 간 미흡했던 점과 론칭 이슈를 대비하기 위해 만반의 준비를 할 것이라고 밝혔습니다.",오후 6:39 - 2018년 2월 22일
검은사막 모바일  http://www.inven.co.kr/event/2017/11/171129_blackm.php …,오후 5:10 - 2018년 2월 22일
"'상식이 통하는 운영'. <#검은사막_모바일>은 어떤 결과를 보여줄까요?참고로 검사모바일 오픈은 28일 오전 7시입니다. [인터뷰] 함영철 실장 ""검은사막 모바일, 상식적인 개념 운영 보여주겠다"" https://goo.gl/gJGCFs ",오후 5:03 - 2018년 2월 22일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오후 1:58 - 2018년 2월 22일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급http://playstore.me/7557631 ,오후 12:30 - 2018년 2월 22일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급!!http://playstore.me/7557631 ,오전 11:01 - 2018년 2월 22일
검은사막 모바일 사전예약!사전예약 완료시 (베로든)의상을 100% 지급https://playstore.me/7557631 ,오전 9:58 - 2018년 2월 22일
All Black Desert Mobile Launching Commercials - 검은사막 모바일 론칭광고 모음 https://youtu.be/zUKhyHln8lw  @YouTube 님이 씀,오전 6:59 - 2018년 2월 22일
검은사막 모바일 사전예약사전예약 완료시 (베로든)의상을 100% 지급!!http://playstore.me/7557631 ,오전 5:30 - 2018년 2월 22일
검은사막 모바일  http://www.inven.co.kr/event/2017/11/171129_blackm.php …,오전 4:27 - 2018년 2월 22일
I liked a @YouTube video http://youtu.be/TTOD-9e_5Qo?a  [검은사막 모바일] 당신이 진짜로 원하던 전투 - 론칭 TVC,오전 4:16 - 2018년 2월 22일
I liked a @YouTube video http://youtu.be/Xroqa68bBFw?a  [검은사막 모바일] 당신이 진짜로 원하던 생활 콘텐츠 - 론칭 TVC,오전 4:15 - 2018년 2월 22일
I liked a @YouTube video http://youtu.be/TpMHmaclUFQ?a  [검은사막 모바일] 당신이 진짜로 원하던 커스터마이징 - 론칭,오전 4:15 - 2018년 2월 22일
I liked a @YouTube video http://youtu.be/4ZPfou3sYC0?a  [검은사막 모바일] 당신이 진짜로 원하던 전투(오리지널) - 론칭,오전 4:14 - 2018년 2월 22일
28일 그랜드 오픈 검은사막 모바일 녹스앱플레이어로 기대해봅니다~#검은사막모바일#검은사막모바일28일오픈#검은사막모바일녹스#검은사막모바일PChttps://blog.naver.com/leegangzzang/221214118814 …,오후 9:55 - 2018년 2월 21일
