twit_text,date
라그나로크M 사전예약하세요!  https://pregame.kr/8444443?r=68928339&podgateopenweb …,오전 5:51 - 2018년 2월 26일
(광고)지만 유익한 정보.라그나로크M(사전예약) 앱을 추천합니다.수신거부 : 친구차단. http://www.dbdbdeep.com/ma/link.php?lncd=S00203993CC03695206DM34866634P …,오전 5:28 - 2018년 2월 26일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:04 - 2018년 2월 26일
라그나로크M 사전예약하세요!  https://pregame.kr/2378810?r=47654802&podgateopenweb …,오전 3:34 - 2018년 2월 26일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 2:02 - 2018년 2월 26일
"[신작 이슈] 그라비티 '라그나로크M', 사전예약 100만 명 돌파 http://www.dailysmart.co.kr/news/articleView.html?idxno=576 …",오전 1:40 - 2018년 2월 26일
"올 상반기 따뜻한 감성 물씬 풍기는 모바일게임 3종을 소개합니다. 감성 스킨십 이어가는 '시그널', 2000년대 감성 담은 '라그나로크M', 매력적인 세계관의 '드래곤네스트M'http://www.playforum.net/webzine/Detailview/187966 …",오전 1:38 - 2018년 2월 26일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:29 - 2018년 2월 26일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원) http://tylio.me/t5l30m6nj7 ",오후 11:53 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 11:01 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 10:57 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:03 - 2018년 2월 25일
그래픽 깔끔하게 돌아온 라그나로크M사전예약부터 하고 아이템 받지오,오후 5:28 - 2018년 2월 25일
"그라비티, '라그나로크M' 사전예약 100만 명 돌파 - 인벤 http://www.inven.co.kr/webzine/news/?news=194666 … @inventeamさんから",오후 5:23 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:41 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:27 - 2018년 2월 25일
(광고)지만 유익한 정보.라그나로크M(사전예약) 앱을 추천합니다.수신거부 : 친구차단. http://www.dbdbdeep.com/ma/link.php?lncd=S00203993CC03695206DM34866634P …,오전 2:57 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 2:44 - 2018년 2월 25일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 1:51 - 2018년 2월 25일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원)신청하기 : http://datyl.me/t5l30ryrjn ",오전 12:34 - 2018년 2월 25일
라그나로크M 사전예약하세요!  https://pregame.kr/8444443?r=32595980&podgateopenweb …,오후 11:38 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:12 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:38 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:25 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:31 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 6:33 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 5:36 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:40 - 2018년 2월 24일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:35 - 2018년 2월 24일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  via @YouTube,오후 10:24 - 2018년 2월 23일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원)신청하기 : http://tylio.me/t5l4xoustv 지금, 새롭게 시작합니다![라그나로크M 사전예약 이벤트]사전예약한 모든 모험가님들께 다양한 아이템 제공!미리 준비하는 라그나로크M 캐릭터명을 선점하세요!",오후 7:43 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:42 - 2018년 2월 23일
꽁냥꽁냥 폰겜 라그나로크M 사전예약하세요!사전등록 전원에게 다양한 인게임 아이템과 200포인트를 드립니다! http://bs1n.io/v.0ex7P ,오후 7:41 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:25 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:52 - 2018년 2월 23일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오후 3:26 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 9:56 - 2018년 2월 23일
(광고)지만 유익한 정보.라그나로크M(사전예약) 앱을 추천합니다.수신거부 : 친구차단. http://www.dbdbdeep.com/ma/link.php?lncd=S00203993CC03695206DM34866634P …,오전 8:09 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:55 - 2018년 2월 23일
윤아 라그나로크 M 사전예약컷#윤아 #라그나로크M #SNSD #Yoona,오전 6:31 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:07 - 2018년 2월 23일
"'모바일 MMORPG' 잇단 흥행에 중견게임사 '신작' 관심집중 출시일 미뤄지며 기대감 상승...검은사막 모바일, 사전예약자 400만 돌파라그나로크M, 3월 출시… '윤아-서강준' 모델 앞세워 마케팅 총력드래곤네스트M, 中 매출 2위...상반기 내 출시",오전 1:10 - 2018년 2월 23일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:43 - 2018년 2월 23일
라그나로크M : Eternal Love 가 사전예약을 받고 있군요.라그나로크:Zero 로 많은 논란을 일으켰는데 모바일 버전은 어떨지 한번 지켜 보겠습니다.http://hongyaku.tistory.com/312 #라그나로크 #라그나로크M #영원한사랑 #EternalLove #그라비티 #Ragnarok #Gravity,오전 12:00 - 2018년 2월 23일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원) http://tylio.me/t5l30m6nj7 ",오후 11:19 - 2018년 2월 22일
라그나로크M 개암 녹스앱플레이어에서 미리 만나보자! https://youtu.be/uniILCtGA58  ?自 @YouTube,오후 9:51 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:39 - 2018년 2월 22일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오후 8:49 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:54 - 2018년 2월 22일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오후 7:37 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:09 - 2018년 2월 22일
[ #매니아정보]‘라그나로크M’ 사전예약 100만명 돌파 http://kbk518.tistory.com/2349 ,오후 6:17 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:06 - 2018년 2월 22일
[더코리아뉴스] 배순민 기자 = &lsquo;라그나로크M&rsquo;이 사전예약자 수 100만명을 넘어서며 흥행 예감을... http://thekoreanews.com//detail.php?number=46714 …,오후 5:52 - 2018년 2월 22일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원)신청하기 : http://tylio.me/t5l4xoustv 지금, 새롭게 시작합니다![라그나로크M 사전예약 이벤트]사전예약한 모든 모험가님들께 다양한 아이템 제공!미리 준비하는 라그나로크M 캐릭터명을 선점하세요!",오후 3:30 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:26 - 2018년 2월 22일
라그나로크M 사전예약하세요!  https://appfing.com/8444443?r=97810061&podgateopenweb …,오전 8:51 - 2018년 2월 22일
라그나로크M : 영원한사랑_게임소개(자막)_Narr.윤아https://youtu.be/fMhvaYzU_S0 #윤아 #Yoona #임윤아,오전 7:57 - 2018년 2월 22일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원) http://shinej3.tistory.com/310 ",오전 5:11 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:23 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:55 - 2018년 2월 22일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:26 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 4:22 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 4:19 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 4:11 - 2018년 2월 21일
"중견 게임사들이 모바일 신작을 선보입니다. 리니지M, 리니지2 레볼루션, 오버워치 등 빅3 게임사의 인기작을 제칠 수 있을까요. #펄어비스 #검은사막모바일, #그라비티 #라그나로크M, #액토즈소프트 #드래곤네스트M",오후 3:47 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:37 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 1:08 - 2018년 2월 21일
라그나로크M : 영원한사랑_사진ver (윤아&서강준) [Gravity YouTube Channel]https://youtu.be/Iu1XIh30Kdg #윤아 #Yoona #임윤아,오전 9:57 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 6:01 - 2018년 2월 21일
라그나로크M 광고모델 쓸데없이 좋은 캐스팅이야... 저 조합으로 영화나 드라마 찍어주라.......... 눈호강 좀 하게.............,오전 4:57 - 2018년 2월 21일
라그나로크M cf 윤아 캡쳐&움짤 12p#윤아 #YOONA http://198939.tistory.com/353 ,오전 4:51 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:17 - 2018년 2월 21일
"그 때 그 감성 그대로! 싸우고 정신없는 RPG가 아닌, 즐겁고 설레는 RPG! 라그나로크M 사전예약중!#라그나로크M #RPG",오전 3:06 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 2:56 - 2018년 2월 21일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 2:32 - 2018년 2월 21일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원) http://tylio.me/t5l30m6nj7 ",오후 10:43 - 2018년 2월 20일
애들도 평창올림픽 즐기고있구나 그나저나 윤아 라그나로크m광고는 솔직히몰랐다,오후 10:17 - 2018년 2월 20일
[TS/CF] 라그나로크M #윤아 [VSB.HD-TBCSBS] #YoonA http://mgnet.me/dxUA2q0 ,오후 10:13 - 2018년 2월 20일
라그나로크M 매일 들어가서 출석체크하고  퍼즐 맞추고...그런데 중국에서 이미 운영한 게임 사전 예약 받아놓고3월 중순에 오픈하면....그 때 폴라로이드 이벤트 하려나검마 때처럼 머글들이 계 타는 상황이 반복될 것 같....,오후 9:43 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:22 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:16 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 5:03 - 2018년 2월 20일
ㅕ모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 6:26 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 5:42 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:23 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:28 - 2018년 2월 20일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …포인트 자판기에 기프트 카드 5만원권 추첨으로 100명 뽑는단다사랑해여기프트카드 뽑히면 현질 가아아아아ㅏ악!,오전 12:28 - 2018년 2월 20일
라그나로크M 사전예약 떴을 때 캐릭터명 선점하는데융프로디테 라던가 윤아야 라던가 전부 선점되어 있더....,오후 9:57 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:53 - 2018년 2월 19일
네이버 홈페이지 너무나 좋다 ㅠ 라그나로크 윤아야 ㅠㅠ 윤아 너무 이쁘다라그나로크 m 해야되는각이냐 ! ,오후 9:51 - 2018년 2월 19일
라그나로크M 남자모델 인스타에 #라그나로크M #사전예약태그와 함께 윤아도 전에 올렸듯이 싸인이 들어간 폴라로이드사진 올라온 거 보면 태국에 뿌린 게 아니라 사전예약 받고나서무슨 이벤트 해서 주는 게 아닐까 !!!!!,오후 9:39 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:39 - 2018년 2월 19일
가장 라그나로크답게 모바일로 돌아왔다!지금 바로 라그나로크M 사전예약하세요!!사전등록 전원에게 다양한 인게임 아이템과 200포인트를 드립니다! http://playgoogle.kr/?i=7nlgBw ,오후 7:59 - 2018년 2월 19일
원작에 버금가는 깔끔한 그래픽으로 새롭게 태어난 모바일 라그나로크M 많은 사전예약 바래오~ https://fb.me/1AbFRgLE6 ,오후 6:30 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:07 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:34 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:20 - 2018년 2월 19일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오전 2:43 - 2018년 2월 19일
라그나로크M : 영원한사랑_게임소개(자막)_Narr.윤아https://youtu.be/fMhvaYzU_S0 #윤아 #Yoona #임윤아,오전 1:57 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:11 - 2018년 2월 19일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 10:24 - 2018년 2월 18일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:30 - 2018년 2월 18일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:09 - 2018년 2월 18일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:56 - 2018년 2월 18일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원) http://tylio.me/t5l30m6nj7 ",오후 8:30 - 2018년 2월 18일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:12 - 2018년 2월 18일
(광고)지만 유익한 정보.라그나로크M_사전예약 앱을 추천합니다.수신거부 : 친구차단. http://www.dbdbdeep.com/ma/link.php?lncd=S00203993CC03695206DM34866634P …,오전 6:26 - 2018년 2월 18일
@YouTube 동영상 http://youtu.be/Iu1XIh30Kdg?a  라그나로크M : 영원한사랑_사진ver (윤아&서강준)에 좋아요 표시를,오후 11:58 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:40 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:50 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 8:43 - 2018년 2월 17일
[sosiz] 윤아 새 CF 라그나로크M 게임 광고 영상 캡쳐＆움짤 https://goo.gl/fb/BrgqyC ,오전 7:08 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:32 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:17 - 2018년 2월 17일
라그나로크 M,오전 1:22 - 2018년 2월 17일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:27 - 2018년 2월 16일
[ #Tistory ][사전예약] 모바일 라그나로크M 캐릭터명 선점 출시일 임박?! http://enja.co.kr/1528 ,오후 8:51 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:21 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:29 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:09 - 2018년 2월 16일
라그나로크M : 영원한사랑_게임소개(자막)_Narr.윤아 https://youtu.be/fMhvaYzU_S0  @YouTube 님이 공유,오전 8:56 - 2018년 2월 16일
라그나로크M : 영원한사랑_사진ver (윤아&서강준) https://youtu.be/Iu1XIh30Kdg  @YouTube 님이 공유,오전 8:55 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 8:40 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 2:36 - 2018년 2월 16일
"RESTART '라그나로크M' 사전예약 신청하세요(Android 지원, iOS 지원)신청하기 : http://datyl.me/t5l30ryrjn ",오전 1:40 - 2018년 2월 16일
가장 라그나로크답게 모바일로 돌아왔다!지금 바로 라그나로크M 사전예약하세요!!사전등록 전원에게 다양한 인게임 아이템과 200포인트를 드립니다! http://playgoogle.kr/?i=pYdgBw ,오전 12:43 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:20 - 2018년 2월 16일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 11:53 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 11:22 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:31 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:07 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 5:41 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 5:02 - 2018년 2월 15일
라그나로크M : 영원한사랑_사진ver (윤아&서강준) https://www.youtube.com/watch?v=Iu1XIh30Kdg … https://www.youtube.com/watch?v=fMhvaYzU_S0 … https://www.youtube.com/watch?v=MvGWnAKAsXI …,오전 11:46 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 9:54 - 2018년 2월 15일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 8:14 - 2018년 2월 15일
가장 라그나로크답게 모바일로 돌아왔다!지금 바로 사전예약하세요!!사전등록 전원에게 다양한 인게임 아이템과 200포인트를 드립니다! #라그나로크 #라그나로크M #사전예약 #구글게임 #모바일게임 https://goo.gl/8rguxe ,오전 6:41 - 2018년 2월 15일
https://www.youtube.com/watch?v=Iu1XIh30Kdg …라그나로크M 윤아&서강준,오전 6:41 - 2018년 2월 15일
라그나로크M (사전예약)!!! http://blog.naver.com/dheotlr11/221209569896 …,오전 6:27 - 2018년 2월 15일
Bagay sila! <3 Ragna Mobilee??! Try ko 'to iDL kapag nakabili na ko ng bago.라그나로크M : 영원한사랑_사진ver (윤아&서강준) https://youtu.be/Iu1XIh30Kdg  via @YouTube,오전 2:54 - 2018년 2월 15일
I liked a @YouTube video http://youtu.be/Iu1XIh30Kdg?a  라그나로크M : 영원한사랑_사진ver (윤아&서강준),오전 2:53 - 2018년 2월 15일
[루리웹] 라그나로크M : 영원한사랑 사진ver (윤아&서강준) (출처 : 루리웹 게임 동영상 | 네이버TV),오후 10:35 - 2018년 2월 14일
"라그나로크M, 소녀시대 ‘윤아’ 홍보모델 정식 발탁 / 브레이크뉴스  http://www.breaknews.com/560803 ",오후 9:42 - 2018년 2월 14일
요즘할만한게임 흥미진진한 라그나로크M http://au9999.blog.me/221208940571 ,오후 9:01 - 2018년 2월 14일
"그라비티 유투브채널 라그나로크M 윤아https://www.youtube.com/channel/UC-KDGGWEMBu6dCGaA-LUMrg/videos …https://yt3.ggpht.com/FLmbeTy5T02JQ1HgCJw8VYYa0Ydap0OY2Z7x6zXiH_FaAvRvc9NCKODkKqFuTeguKi4Ss8d6NA=w2120-fcrop64=1,00000000ffffffff-nd-c0xffffffff-rj-k-no …https://yt3.ggpht.com/FLmbeTy5T02JQ1HgCJw8VYYa0Ydap0OY2Z7x6zXiH_FaAvRvc9NCKODkKqFuTeguKi4Ss8d6NA=w2120-fcrop64=1,00000000ffffffff-nd-c0xffffffff-rj-k-no …https://yt3.ggpht.com/FLmbeTy5T02JQ1HgCJw8VYYa0Ydap0OY2Z7x6zXiH_FaAvRvc9NCKODkKqFuTeguKi4Ss8d6NA=w2560-fcrop64=1,00005a57ffffa5a8-nd-c0xffffffff-rj-k-no …https://yt3.ggpht.com/FLmbeTy5T02JQ1HgCJw8VYYa0Ydap0OY2Z7x6zXiH_FaAvRvc9NCKODkKqFuTeguKi4Ss8d6NA=w1440-fcrop64=1,32b75a57cd48a5a8-nd-c0xffffffff-rj-k-no …",오후 8:05 - 2018년 2월 14일
라그나로크M 윤아 기사사진 (1000x625)http://www.topstarnews.net/news/articleView.html?idxno=361298 …http://www.topstarnews.net/news/photo/201802/361298_4656_2230_org.jpg …,오후 7:50 - 2018년 2월 14일
라그나로크M : 영원한사랑_게임소개_Narr. 윤아 https://youtu.be/MvGWnAKAsXI  via @YouTube,오후 7:15 - 2018년 2월 14일
#라그나로크M #사전예약  https://instagram.com/p/BfK_erBlhZ2/ ,오후 6:35 - 2018년 2월 14일
라그나로크 m 나왓다던데 해보신분?,오후 6:15 - 2018년 2월 14일
#라그나로크M #윤아 #임윤아,오후 4:07 - 2018년 2월 14일
[루리웹] 라그나로크M : 영원한사랑 사진ver (윤아&서강준)http://tv.naver.com/v/2713292?openType=nmp …,오후 3:41 - 2018년 2월 14일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 9:43 - 2018년 2월 14일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:07 - 2018년 2월 14일
@YouTube 동영상 http://youtu.be/Iu1XIh30Kdg?a  라그나로크M : 영원한사랑_사진ver (윤아&서강준)에 좋아요 표시를,오전 6:58 - 2018년 2월 14일
Ragnarok M Eternal Love <3 라그나로크M : 영원한사랑_게임소개(자막)_Narr.윤아 ,오전 6:30 - 2018년 2월 14일
